Event_Trigger,Timestamp
9,7/4/2019 20:42
10,7/4/2019 20:43
9,7/4/2019 20:44
9,7/4/2019 20:45
10,7/4/2019 20:46
9,7/4/2019 20:47
10,7/4/2019 20:48
10,7/4/2019 20:49
10,7/4/2019 20:50
11,7/4/2019 20:51
10,7/4/2019 20:52
11,7/4/2019 20:53
10,7/4/2019 20:54
11,7/4/2019 20:55
11,7/4/2019 20:56
10,7/4/2019 20:57
10,7/4/2019 20:58
9,7/4/2019 20:59
11,7/4/2019 21:00
10,7/4/2019 21:01
9,7/4/2019 21:02
10,7/4/2019 21:03
10,7/4/2019 21:04
10,7/4/2019 21:05
11,7/4/2019 21:06
10,7/4/2019 21:07
10,7/4/2019 21:08
10,7/4/2019 21:09
11,7/4/2019 21:10
11,7/4/2019 21:11
11,7/4/2019 21:12
11,7/4/2019 21:13
11,7/4/2019 21:14
10,7/4/2019 21:15
10,7/4/2019 21:16
10,7/4/2019 21:17
10,7/4/2019 21:18
9,7/4/2019 21:19
10,7/4/2019 21:20
10,7/4/2019 21:21
10,7/4/2019 21:22
10,7/4/2019 21:23
9,7/4/2019 21:24
10,7/4/2019 21:25
10,7/4/2019 21:26
9,7/4/2019 21:27
9,7/4/2019 21:28
9,7/4/2019 21:29
9,7/4/2019 21:30
10,7/4/2019 21:31
9,7/4/2019 21:32
10,7/4/2019 21:33
9,7/4/2019 21:34
9,7/4/2019 21:35
9,7/4/2019 21:36
9,7/4/2019 21:37
9,7/4/2019 21:38
9,7/4/2019 21:39
9,7/4/2019 21:40
9,7/4/2019 21:41
9,7/4/2019 21:42
10,7/4/2019 21:43
9,7/4/2019 21:44
9,7/4/2019 21:45
9,7/4/2019 21:46
9,7/4/2019 21:47
9,7/4/2019 21:48
9,7/4/2019 21:49
9,7/4/2019 21:50
9,7/4/2019 21:51
9,7/4/2019 21:52
10,7/4/2019 21:53
9,7/4/2019 21:54
9,7/4/2019 21:55
9,7/4/2019 21:56
9,7/4/2019 21:57
9,7/4/2019 21:58
9,7/4/2019 21:59
11,7/4/2019 22:00
10,7/4/2019 22:01
9,7/4/2019 22:02
9,7/4/2019 22:03
9,7/4/2019 22:04
9,7/4/2019 22:05
9,7/4/2019 22:06
9,7/4/2019 22:07
9,7/4/2019 22:08
9,7/4/2019 22:09
9,7/4/2019 22:10
10,7/4/2019 22:11
9,7/4/2019 22:12
9,7/4/2019 22:13
9,7/4/2019 22:14
9,7/4/2019 22:15
9,7/4/2019 22:16
9,7/4/2019 22:17
9,7/4/2019 22:18
9,7/4/2019 22:19
9,7/4/2019 22:20
9,7/4/2019 22:21
9,7/4/2019 22:22
9,7/4/2019 22:23
9,7/4/2019 22:24
9,7/4/2019 22:25
9,7/4/2019 22:26
9,7/4/2019 22:27
9,7/4/2019 22:28
9,7/4/2019 22:29
9,7/4/2019 22:30
9,7/4/2019 22:31
9,7/4/2019 22:32
9,7/4/2019 22:33
8,7/4/2019 22:34
9,7/4/2019 22:35
9,7/4/2019 22:36
9,7/4/2019 22:37
9,7/4/2019 22:38
9,7/4/2019 22:39
9,7/4/2019 22:40
9,7/4/2019 22:41
9,7/4/2019 22:42
10,7/4/2019 22:43
9,7/4/2019 22:44
9,7/4/2019 22:45
9,7/4/2019 22:46
9,7/4/2019 22:47
9,7/4/2019 22:48
8,7/4/2019 22:49
9,7/4/2019 22:50
9,7/4/2019 22:51
9,7/4/2019 22:52
9,7/4/2019 22:53
8,7/4/2019 22:54
9,7/4/2019 22:55
9,7/4/2019 22:56
8,7/4/2019 22:57
9,7/4/2019 22:58
8,7/4/2019 22:59
10,7/4/2019 23:00
10,7/4/2019 23:01
9,7/4/2019 23:02
9,7/4/2019 23:03
9,7/4/2019 23:04
9,7/4/2019 23:05
9,7/4/2019 23:06
9,7/4/2019 23:07
9,7/4/2019 23:08
9,7/4/2019 23:09
8,7/4/2019 23:10
9,7/4/2019 23:11
9,7/4/2019 23:12
9,7/4/2019 23:13
8,7/4/2019 23:14
8,7/4/2019 23:15
9,7/4/2019 23:16
9,7/4/2019 23:17
9,7/4/2019 23:18
8,7/4/2019 23:19
8,7/4/2019 23:20
9,7/4/2019 23:21
9,7/4/2019 23:22
9,7/4/2019 23:23
8,7/4/2019 23:24
8,7/4/2019 23:25
8,7/4/2019 23:26
8,7/4/2019 23:27
9,7/4/2019 23:28
9,7/4/2019 23:29
9,7/4/2019 23:30
9,7/4/2019 23:31
8,7/4/2019 23:32
9,7/4/2019 23:33
8,7/4/2019 23:34
8,7/4/2019 23:35
8,7/4/2019 23:36
8,7/4/2019 23:37
8,7/4/2019 23:38
8,7/4/2019 23:39
8,7/4/2019 23:40
8,7/4/2019 23:41
8,7/4/2019 23:42
9,7/4/2019 23:43
9,7/4/2019 23:44
9,7/4/2019 23:45
8,7/4/2019 23:46
8,7/4/2019 23:47
8,7/4/2019 23:48
8,7/4/2019 23:49
8,7/4/2019 23:50
8,7/4/2019 23:51
9,7/4/2019 23:52
9,7/4/2019 23:53
8,7/4/2019 23:54
8,7/4/2019 23:55
8,7/4/2019 23:56
8,7/4/2019 23:57
8,7/4/2019 23:58
8,7/4/2019 23:59
10,7/5/2019 0:00
9,7/5/2019 0:01
8,7/5/2019 0:02
9,7/5/2019 0:03
8,7/5/2019 0:04
9,7/5/2019 0:05
8,7/5/2019 0:06
8,7/5/2019 0:07
8,7/5/2019 0:08
9,7/5/2019 0:09
9,7/5/2019 0:10
9,7/5/2019 0:11
9,7/5/2019 0:12
9,7/5/2019 0:13
8,7/5/2019 0:14
8,7/5/2019 0:15
8,7/5/2019 0:16
8,7/5/2019 0:17
8,7/5/2019 0:18
8,7/5/2019 0:19
8,7/5/2019 0:20
9,7/5/2019 0:21
9,7/5/2019 0:22
9,7/5/2019 0:23
9,7/5/2019 0:24
8,7/5/2019 0:25
9,7/5/2019 0:26
9,7/5/2019 0:27
9,7/5/2019 0:28
9,7/5/2019 0:29
9,7/5/2019 0:30
9,7/5/2019 0:31
9,7/5/2019 0:32
9,7/5/2019 0:33
9,7/5/2019 0:34
9,7/5/2019 0:35
9,7/5/2019 0:36
9,7/5/2019 0:37
9,7/5/2019 0:38
8,7/5/2019 0:39
8,7/5/2019 0:40
8,7/5/2019 0:41
8,7/5/2019 0:42
8,7/5/2019 0:43
8,7/5/2019 0:44
8,7/5/2019 0:45
8,7/5/2019 0:46
8,7/5/2019 0:47
8,7/5/2019 0:48
8,7/5/2019 0:49
8,7/5/2019 0:50
8,7/5/2019 0:51
8,7/5/2019 0:52
8,7/5/2019 0:53
8,7/5/2019 0:54
8,7/5/2019 0:55
8,7/5/2019 0:56
8,7/5/2019 0:57
8,7/5/2019 0:58
8,7/5/2019 0:59
10,7/5/2019 1:00
8,7/5/2019 1:01
8,7/5/2019 1:02
8,7/5/2019 1:03
8,7/5/2019 1:04
8,7/5/2019 1:05
8,7/5/2019 1:06
8,7/5/2019 1:07
8,7/5/2019 1:08
8,7/5/2019 1:09
8,7/5/2019 1:10
8,7/5/2019 1:11
8,7/5/2019 1:12
8,7/5/2019 1:13
8,7/5/2019 1:14
8,7/5/2019 1:15
8,7/5/2019 1:16
8,7/5/2019 1:17
8,7/5/2019 1:18
8,7/5/2019 1:19
8,7/5/2019 1:20
9,7/5/2019 1:21
8,7/5/2019 1:22
8,7/5/2019 1:23
8,7/5/2019 1:24
8,7/5/2019 1:25
8,7/5/2019 1:26
8,7/5/2019 1:27
8,7/5/2019 1:28
8,7/5/2019 1:29
9,7/5/2019 1:30
9,7/5/2019 1:31
8,7/5/2019 1:32
9,7/5/2019 1:33
8,7/5/2019 1:34
8,7/5/2019 1:35
8,7/5/2019 1:36
8,7/5/2019 1:37
8,7/5/2019 1:38
8,7/5/2019 1:39
8,7/5/2019 1:40
8,7/5/2019 1:41
8,7/5/2019 1:42
9,7/5/2019 1:43
8,7/5/2019 1:44
8,7/5/2019 1:45
8,7/5/2019 1:46
8,7/5/2019 1:47
8,7/5/2019 1:48
8,7/5/2019 1:49
8,7/5/2019 1:50
8,7/5/2019 1:51
8,7/5/2019 1:52
8,7/5/2019 1:53
8,7/5/2019 1:54
8,7/5/2019 1:55
8,7/5/2019 1:56
8,7/5/2019 1:57
8,7/5/2019 1:58
8,7/5/2019 1:59
9,7/5/2019 2:00
8,7/5/2019 2:01
8,7/5/2019 2:02
8,7/5/2019 2:03
8,7/5/2019 2:04
8,7/5/2019 2:05
8,7/5/2019 2:06
8,7/5/2019 2:07
8,7/5/2019 2:08
8,7/5/2019 2:09
8,7/5/2019 2:10
8,7/5/2019 2:11
8,7/5/2019 2:12
8,7/5/2019 2:13
8,7/5/2019 2:14
8,7/5/2019 2:15
8,7/5/2019 2:16
8,7/5/2019 2:17
8,7/5/2019 2:18
8,7/5/2019 2:19
8,7/5/2019 2:20
8,7/5/2019 2:21
8,7/5/2019 2:22
8,7/5/2019 2:23
8,7/5/2019 2:24
8,7/5/2019 2:25
8,7/5/2019 2:26
8,7/5/2019 2:27
8,7/5/2019 2:28
7,7/5/2019 2:29
8,7/5/2019 2:30
8,7/5/2019 2:31
8,7/5/2019 2:32
8,7/5/2019 2:33
8,7/5/2019 2:34
7,7/5/2019 2:35
7,7/5/2019 2:36
7,7/5/2019 2:37
8,7/5/2019 2:38
8,7/5/2019 2:39
8,7/5/2019 2:40
8,7/5/2019 2:41
8,7/5/2019 2:42
8,7/5/2019 2:43
8,7/5/2019 2:44
8,7/5/2019 2:45
8,7/5/2019 2:46
8,7/5/2019 2:47
8,7/5/2019 2:48
7,7/5/2019 2:49
7,7/5/2019 2:50
7,7/5/2019 2:51
7,7/5/2019 2:52
8,7/5/2019 2:53
8,7/5/2019 2:54
8,7/5/2019 2:55
8,7/5/2019 2:56
7,7/5/2019 2:57
7,7/5/2019 2:58
7,7/5/2019 2:59
9,7/5/2019 3:00
8,7/5/2019 3:01
8,7/5/2019 3:02
8,7/5/2019 3:03
9,7/5/2019 3:04
8,7/5/2019 3:05
7,7/5/2019 3:06
7,7/5/2019 3:07
7,7/5/2019 3:08
8,7/5/2019 3:09
8,7/5/2019 3:10
8,7/5/2019 3:11
8,7/5/2019 3:12
8,7/5/2019 3:13
7,7/5/2019 3:14
8,7/5/2019 3:15
7,7/5/2019 3:16
7,7/5/2019 3:17
8,7/5/2019 3:18
7,7/5/2019 3:19
7,7/5/2019 3:20
8,7/5/2019 3:21
8,7/5/2019 3:22
8,7/5/2019 3:23
8,7/5/2019 3:24
7,7/5/2019 3:25
7,7/5/2019 3:26
7,7/5/2019 3:27
8,7/5/2019 3:28
7,7/5/2019 3:29
8,7/5/2019 3:30
8,7/5/2019 3:31
8,7/5/2019 3:32
8,7/5/2019 3:33
7,7/5/2019 3:34
7,7/5/2019 3:35
7,7/5/2019 3:36
7,7/5/2019 3:37
7,7/5/2019 3:38
7,7/5/2019 3:39
7,7/5/2019 3:40
8,7/5/2019 3:41
7,7/5/2019 3:42
8,7/5/2019 3:43
8,7/5/2019 3:44
7,7/5/2019 3:45
8,7/5/2019 3:46
8,7/5/2019 3:47
7,7/5/2019 3:48
7,7/5/2019 3:49
7,7/5/2019 3:50
8,7/5/2019 3:51
7,7/5/2019 3:52
8,7/5/2019 3:53
7,7/5/2019 3:54
7,7/5/2019 3:55
7,7/5/2019 3:56
7,7/5/2019 3:57
8,7/5/2019 3:58
8,7/5/2019 3:59
10,7/5/2019 4:00
9,7/5/2019 4:01
8,7/5/2019 4:02
8,7/5/2019 4:03
8,7/5/2019 4:04
8,7/5/2019 4:05
7,7/5/2019 4:06
7,7/5/2019 4:07
8,7/5/2019 4:08
8,7/5/2019 4:09
8,7/5/2019 4:10
8,7/5/2019 4:11
8,7/5/2019 4:12
8,7/5/2019 4:13
8,7/5/2019 4:14
8,7/5/2019 4:15
8,7/5/2019 4:16
8,7/5/2019 4:17
8,7/5/2019 4:18
8,7/5/2019 4:19
8,7/5/2019 4:20
9,7/5/2019 4:21
8,7/5/2019 4:22
8,7/5/2019 4:23
8,7/5/2019 4:24
8,7/5/2019 4:25
8,7/5/2019 4:26
8,7/5/2019 4:27
8,7/5/2019 4:28
8,7/5/2019 4:29
8,7/5/2019 4:30
8,7/5/2019 4:31
8,7/5/2019 4:32
8,7/5/2019 4:33
8,7/5/2019 4:34
8,7/5/2019 4:35
8,7/5/2019 4:36
7,7/5/2019 4:37
8,7/5/2019 4:38
8,7/5/2019 4:39
8,7/5/2019 4:40
8,7/5/2019 4:41
8,7/5/2019 4:42
8,7/5/2019 4:43
8,7/5/2019 4:44
8,7/5/2019 4:45
8,7/5/2019 4:46
8,7/5/2019 4:47
8,7/5/2019 4:48
8,7/5/2019 4:49
8,7/5/2019 4:50
8,7/5/2019 4:51
8,7/5/2019 4:52
8,7/5/2019 4:53
8,7/5/2019 4:54
8,7/5/2019 4:55
8,7/5/2019 4:56
8,7/5/2019 4:57
8,7/5/2019 4:58
8,7/5/2019 4:59
10,7/5/2019 5:00
9,7/5/2019 5:01
8,7/5/2019 5:02
8,7/5/2019 5:03
8,7/5/2019 5:04
8,7/5/2019 5:05
8,7/5/2019 5:06
8,7/5/2019 5:07
8,7/5/2019 5:08
8,7/5/2019 5:09
8,7/5/2019 5:10
9,7/5/2019 5:11
8,7/5/2019 5:12
8,7/5/2019 5:13
8,7/5/2019 5:14
8,7/5/2019 5:15
8,7/5/2019 5:16
8,7/5/2019 5:17
8,7/5/2019 5:18
8,7/5/2019 5:19
8,7/5/2019 5:20
8,7/5/2019 5:21
8,7/5/2019 5:22
8,7/5/2019 5:23
8,7/5/2019 5:24
8,7/5/2019 5:25
8,7/5/2019 5:26
8,7/5/2019 5:27
8,7/5/2019 5:28
8,7/5/2019 5:29
8,7/5/2019 5:30
9,7/5/2019 5:31
8,7/5/2019 5:32
9,7/5/2019 5:33
8,7/5/2019 5:34
8,7/5/2019 5:35
8,7/5/2019 5:36
8,7/5/2019 5:37
8,7/5/2019 5:38
8,7/5/2019 5:39
8,7/5/2019 5:40
8,7/5/2019 5:41
8,7/5/2019 5:42
8,7/5/2019 5:43
8,7/5/2019 5:44
8,7/5/2019 5:45
8,7/5/2019 5:46
8,7/5/2019 5:47
9,7/5/2019 5:48
8,7/5/2019 5:49
8,7/5/2019 5:50
8,7/5/2019 5:51
9,7/5/2019 5:52
9,7/5/2019 5:53
9,7/5/2019 5:54
9,7/5/2019 5:55
9,7/5/2019 5:56
9,7/5/2019 5:57
9,7/5/2019 5:58
8,7/5/2019 5:59
11,7/5/2019 6:00
11,7/5/2019 6:01
9,7/5/2019 6:02
9,7/5/2019 6:03
9,7/5/2019 6:04
9,7/5/2019 6:05
9,7/5/2019 6:06
9,7/5/2019 6:07
9,7/5/2019 6:08
9,7/5/2019 6:09
9,7/5/2019 6:10
10,7/5/2019 6:11
9,7/5/2019 6:12
9,7/5/2019 6:13
9,7/5/2019 6:14
9,7/5/2019 6:15
9,7/5/2019 6:16
9,7/5/2019 6:17
9,7/5/2019 6:18
9,7/5/2019 6:19
9,7/5/2019 6:20
9,7/5/2019 6:21
9,7/5/2019 6:22
9,7/5/2019 6:23
9,7/5/2019 6:24
9,7/5/2019 6:25
9,7/5/2019 6:26
9,7/5/2019 6:27
9,7/5/2019 6:28
9,7/5/2019 6:29
9,7/5/2019 6:30
10,7/5/2019 6:31
9,7/5/2019 6:32
10,7/5/2019 6:33
9,7/5/2019 6:34
9,7/5/2019 6:35
10,7/5/2019 6:36
9,7/5/2019 6:37
9,7/5/2019 6:38
9,7/5/2019 6:39
9,7/5/2019 6:40
10,7/5/2019 6:41
9,7/5/2019 6:42
10,7/5/2019 6:43
9,7/5/2019 6:44
10,7/5/2019 6:45
10,7/5/2019 6:46
9,7/5/2019 6:47
10,7/5/2019 6:48
9,7/5/2019 6:49
9,7/5/2019 6:50
9,7/5/2019 6:51
9,7/5/2019 6:52
10,7/5/2019 6:53
9,7/5/2019 6:54
10,7/5/2019 6:55
10,7/5/2019 6:56
10,7/5/2019 6:57
10,7/5/2019 6:58
10,7/5/2019 6:59
11,7/5/2019 7:00
11,7/5/2019 7:01
10,7/5/2019 7:02
11,7/5/2019 7:03
11,7/5/2019 7:04
10,7/5/2019 7:05
10,7/5/2019 7:06
11,7/5/2019 7:07
11,7/5/2019 7:08
10,7/5/2019 7:09
10,7/5/2019 7:10
10,7/5/2019 7:11
10,7/5/2019 7:12
10,7/5/2019 7:13
9,7/5/2019 7:14
9,7/5/2019 7:15
10,7/5/2019 7:16
10,7/5/2019 7:17
10,7/5/2019 7:18
9,7/5/2019 7:19
9,7/5/2019 7:20
9,7/5/2019 7:21
9,7/5/2019 7:22
10,7/5/2019 7:23
9,7/5/2019 7:24
9,7/5/2019 7:25
10,7/5/2019 7:26
10,7/5/2019 7:27
10,7/5/2019 7:28
9,7/5/2019 7:29
9,7/5/2019 7:30
9,7/5/2019 7:31
9,7/5/2019 7:32
10,7/5/2019 7:33
10,7/5/2019 7:34
9,7/5/2019 7:35
9,7/5/2019 7:36
9,7/5/2019 7:37
9,7/5/2019 7:38
9,7/5/2019 7:39
9,7/5/2019 7:40
9,7/5/2019 7:41
9,7/5/2019 7:42
9,7/5/2019 7:43
10,7/5/2019 7:44
10,7/5/2019 7:45
9,7/5/2019 7:46
9,7/5/2019 7:47
10,7/5/2019 7:48
9,7/5/2019 7:49
10,7/5/2019 7:50
10,7/5/2019 7:51
10,7/5/2019 7:52
10,7/5/2019 7:53
10,7/5/2019 7:54
9,7/5/2019 7:55
9,7/5/2019 7:56
10,7/5/2019 7:57
10,7/5/2019 7:58
10,7/5/2019 7:59
11,7/5/2019 8:00
10,7/5/2019 8:01
10,7/5/2019 8:02
11,7/5/2019 8:03
10,7/5/2019 8:04
10,7/5/2019 8:05
10,7/5/2019 8:06
10,7/5/2019 8:07
10,7/5/2019 8:08
10,7/5/2019 8:09
10,7/5/2019 8:10
11,7/5/2019 8:11
10,7/5/2019 8:12
9,7/5/2019 8:13
9,7/5/2019 8:14
9,7/5/2019 8:15
9,7/5/2019 8:16
9,7/5/2019 8:17
9,7/5/2019 8:18
9,7/5/2019 8:19
9,7/5/2019 8:20
9,7/5/2019 8:21
9,7/5/2019 8:22
9,7/5/2019 8:23
9,7/5/2019 8:24
9,7/5/2019 8:25
9,7/5/2019 8:26
9,7/5/2019 8:27
9,7/5/2019 8:28
9,7/5/2019 8:29
9,7/5/2019 8:30
9,7/5/2019 8:31
9,7/5/2019 8:32
9,7/5/2019 8:33
9,7/5/2019 8:34
10,7/5/2019 8:35
10,7/5/2019 8:36
9,7/5/2019 8:37
9,7/5/2019 8:38
9,7/5/2019 8:39
9,7/5/2019 8:40
10,7/5/2019 8:41
10,7/5/2019 8:42
10,7/5/2019 8:43
9,7/5/2019 8:44
9,7/5/2019 8:45
9,7/5/2019 8:46
10,7/5/2019 8:47
10,7/5/2019 8:48
9,7/5/2019 8:49
9,7/5/2019 8:50
9,7/5/2019 8:51
9,7/5/2019 8:52
9,7/5/2019 8:53
9,7/5/2019 8:54
9,7/5/2019 8:55
9,7/5/2019 8:56
8,7/5/2019 8:57
9,7/5/2019 8:58
8,7/5/2019 8:59
11,7/5/2019 9:00
10,7/5/2019 9:01
9,7/5/2019 9:02
10,7/5/2019 9:03
10,7/5/2019 9:04
9,7/5/2019 9:05
9,7/5/2019 9:06
9,7/5/2019 9:07
9,7/5/2019 9:08
9,7/5/2019 9:09
9,7/5/2019 9:10
10,7/5/2019 9:11
9,7/5/2019 9:12
9,7/5/2019 9:13
9,7/5/2019 9:14
9,7/5/2019 9:15
9,7/5/2019 9:16
9,7/5/2019 9:17
9,7/5/2019 9:18
9,7/5/2019 9:19
9,7/5/2019 9:20
10,7/5/2019 9:21
9,7/5/2019 9:22
10,7/5/2019 9:23
9,7/5/2019 9:24
9,7/5/2019 9:25
9,7/5/2019 9:26
9,7/5/2019 9:27
9,7/5/2019 9:28
9,7/5/2019 9:29
9,7/5/2019 9:30
11,7/5/2019 9:31
10,7/5/2019 9:32
10,7/5/2019 9:33
9,7/5/2019 9:34
9,7/5/2019 9:35
10,7/5/2019 9:36
9,7/5/2019 9:37
10,7/5/2019 9:38
10,7/5/2019 9:39
10,7/5/2019 9:40
10,7/5/2019 9:41
10,7/5/2019 9:42
10,7/5/2019 9:43
9,7/5/2019 9:44
9,7/5/2019 9:45
9,7/5/2019 9:46
9,7/5/2019 9:47
9,7/5/2019 9:48
9,7/5/2019 9:49
9,7/5/2019 9:50
10,7/5/2019 9:51
9,7/5/2019 9:52
10,7/5/2019 9:53
10,7/5/2019 9:54
10,7/5/2019 9:55
10,7/5/2019 9:56
9,7/5/2019 9:57
9,7/5/2019 9:58
9,7/5/2019 9:59
11,7/5/2019 10:00
10,7/5/2019 10:01
9,7/5/2019 10:02
10,7/5/2019 10:03
9,7/5/2019 10:04
9,7/5/2019 10:05
9,7/5/2019 10:06
9,7/5/2019 10:07
9,7/5/2019 10:08
9,7/5/2019 10:09
10,7/5/2019 10:10
10,7/5/2019 10:11
10,7/5/2019 10:12
10,7/5/2019 10:13
9,7/5/2019 10:14
10,7/5/2019 10:15
10,7/5/2019 10:16
10,7/5/2019 10:17
9,7/5/2019 10:18
9,7/5/2019 10:19
9,7/5/2019 10:20
10,7/5/2019 10:21
10,7/5/2019 10:22
10,7/5/2019 10:23
9,7/5/2019 10:24
9,7/5/2019 10:25
9,7/5/2019 10:26
9,7/5/2019 10:27
9,7/5/2019 10:28
9,7/5/2019 10:29
10,7/5/2019 10:30
10,7/5/2019 10:31
9,7/5/2019 10:32
10,7/5/2019 10:33
9,7/5/2019 10:34
9,7/5/2019 10:35
9,7/5/2019 10:36
9,7/5/2019 10:37
9,7/5/2019 10:38
9,7/5/2019 10:39
9,7/5/2019 10:40
10,7/5/2019 10:41
9,7/5/2019 10:42
9,7/5/2019 10:43
9,7/5/2019 10:44
9,7/5/2019 10:45
9,7/5/2019 10:46
9,7/5/2019 10:47
9,7/5/2019 10:48
9,7/5/2019 10:49
9,7/5/2019 10:50
9,7/5/2019 10:51
9,7/5/2019 10:52
9,7/5/2019 10:53
9,7/5/2019 10:54
9,7/5/2019 10:55
9,7/5/2019 10:56
9,7/5/2019 10:57
9,7/5/2019 10:58
9,7/5/2019 10:59
11,7/5/2019 11:00
10,7/5/2019 11:01
10,7/5/2019 11:02
10,7/5/2019 11:03
10,7/5/2019 11:04
10,7/5/2019 11:05
10,7/5/2019 11:06
10,7/5/2019 11:07
10,7/5/2019 11:08
10,7/5/2019 11:09
10,7/5/2019 11:10
11,7/5/2019 11:11
10,7/5/2019 11:12
10,7/5/2019 11:13
9,7/5/2019 11:14
10,7/5/2019 11:15
10,7/5/2019 11:16
9,7/5/2019 11:17
9,7/5/2019 11:18
10,7/5/2019 11:19
10,7/5/2019 11:20
11,7/5/2019 11:21
11,7/5/2019 11:22
10,7/5/2019 11:23
9,7/5/2019 11:24
9,7/5/2019 11:25
10,7/5/2019 11:26
9,7/5/2019 11:27
9,7/5/2019 11:28
10,7/5/2019 11:29
11,7/5/2019 11:30
10,7/5/2019 11:31
10,7/5/2019 11:32
10,7/5/2019 11:33
10,7/5/2019 11:34
9,7/5/2019 11:35
9,7/5/2019 11:36
9,7/5/2019 11:37
9,7/5/2019 11:38
9,7/5/2019 11:39
10,7/5/2019 11:40
10,7/5/2019 11:41
10,7/5/2019 11:42
10,7/5/2019 11:43
9,7/5/2019 11:44
10,7/5/2019 11:45
10,7/5/2019 11:46
10,7/5/2019 11:47
9,7/5/2019 11:48
9,7/5/2019 11:49
10,7/5/2019 11:50
10,7/5/2019 11:51
9,7/5/2019 11:52
10,7/5/2019 11:53
9,7/5/2019 11:54
9,7/5/2019 11:55
9,7/5/2019 11:56
9,7/5/2019 11:57
9,7/5/2019 11:58
9,7/5/2019 11:59
11,7/5/2019 12:00
10,7/5/2019 12:01
9,7/5/2019 12:02
10,7/5/2019 12:03
9,7/5/2019 12:04
10,7/5/2019 12:05
10,7/5/2019 12:06
9,7/5/2019 12:07
9,7/5/2019 12:08
9,7/5/2019 12:09
10,7/5/2019 12:10
10,7/5/2019 12:11
10,7/5/2019 12:12
10,7/5/2019 12:13
9,7/5/2019 12:14
9,7/5/2019 12:15
9,7/5/2019 12:16
9,7/5/2019 12:17
10,7/5/2019 12:18
9,7/5/2019 12:19
10,7/5/2019 12:20
10,7/5/2019 12:21
10,7/5/2019 12:22
10,7/5/2019 12:23
10,7/5/2019 12:24
10,7/5/2019 12:25
10,7/5/2019 12:26
9,7/5/2019 12:27
10,7/5/2019 12:28
9,7/5/2019 12:29
10,7/5/2019 12:30
10,7/5/2019 12:31
10,7/5/2019 12:32
10,7/5/2019 12:33
10,7/5/2019 12:34
10,7/5/2019 12:35
10,7/5/2019 12:36
10,7/5/2019 12:37
10,7/5/2019 12:38
9,7/5/2019 12:39
10,7/5/2019 12:40
10,7/5/2019 12:41
10,7/5/2019 12:42
10,7/5/2019 12:43
10,7/5/2019 12:44
10,7/5/2019 12:45
10,7/5/2019 12:46
10,7/5/2019 12:47
10,7/5/2019 12:48
10,7/5/2019 12:49
10,7/5/2019 12:50
10,7/5/2019 12:51
9,7/5/2019 12:52
10,7/5/2019 12:53
10,7/5/2019 12:54
10,7/5/2019 12:55
10,7/5/2019 12:56
10,7/5/2019 12:57
10,7/5/2019 12:58
9,7/5/2019 12:59
11,7/5/2019 13:00
11,7/5/2019 13:01
10,7/5/2019 13:02
11,7/5/2019 13:03
10,7/5/2019 13:04
10,7/5/2019 13:05
11,7/5/2019 13:06
10,7/5/2019 13:07
10,7/5/2019 13:08
10,7/5/2019 13:09
11,7/5/2019 13:10
11,7/5/2019 13:11
11,7/5/2019 13:12
11,7/5/2019 13:13
11,7/5/2019 13:14
11,7/5/2019 13:15
10,7/5/2019 13:16
10,7/5/2019 13:17
11,7/5/2019 13:18
10,7/5/2019 13:19
12,7/5/2019 13:20
12,7/5/2019 13:21
11,7/5/2019 13:22
11,7/5/2019 13:23
10,7/5/2019 13:24
11,7/5/2019 13:25
10,7/5/2019 13:26
10,7/5/2019 13:27
11,7/5/2019 13:28
10,7/5/2019 13:29
11,7/5/2019 13:30
11,7/5/2019 13:31
10,7/5/2019 13:32
10,7/5/2019 13:33
10,7/5/2019 13:34
10,7/5/2019 13:35
10,7/5/2019 13:36
10,7/5/2019 13:37
10,7/5/2019 13:38
10,7/5/2019 13:39
10,7/5/2019 13:40
10,7/5/2019 13:41
10,7/5/2019 13:42
10,7/5/2019 13:43
10,7/5/2019 13:44
10,7/5/2019 13:45
10,7/5/2019 13:46
10,7/5/2019 13:47
10,7/5/2019 13:48
10,7/5/2019 13:49
10,7/5/2019 13:50
10,7/5/2019 13:51
9,7/5/2019 13:52
10,7/5/2019 13:53
10,7/5/2019 13:54
10,7/5/2019 13:55
10,7/5/2019 13:56
10,7/5/2019 13:57
10,7/5/2019 13:58
10,7/5/2019 13:59
11,7/5/2019 14:00
11,7/5/2019 14:01
10,7/5/2019 14:02
10,7/5/2019 14:03
10,7/5/2019 14:04
10,7/5/2019 14:05
10,7/5/2019 14:06
10,7/5/2019 14:07
10,7/5/2019 14:08
10,7/5/2019 14:09
11,7/5/2019 14:10
11,7/5/2019 14:11
11,7/5/2019 14:12
10,7/5/2019 14:13
10,7/5/2019 14:14
11,7/5/2019 14:15
10,7/5/2019 14:16
10,7/5/2019 14:17
10,7/5/2019 14:18
10,7/5/2019 14:19
11,7/5/2019 14:20
11,7/5/2019 14:21
11,7/5/2019 14:22
11,7/5/2019 14:23
10,7/5/2019 14:24
10,7/5/2019 14:25
10,7/5/2019 14:26
10,7/5/2019 14:27
10,7/5/2019 14:28
9,7/5/2019 14:29
10,7/5/2019 14:30
10,7/5/2019 14:31
10,7/5/2019 14:32
10,7/5/2019 14:33
11,7/5/2019 14:34
10,7/5/2019 14:35
10,7/5/2019 14:36
